PlayerID	PlayerName	Type	Reason	TeamAPI	Team	TeamID	FixtureID	FixtureDate
15884	J. Lindstrom	Missing Fixture	Groin Injury	Everton	Everton	45	1208340	2025-04-12T14:00:00+00:00
24882	O. Mangala	Missing Fixture	Knee Injury	Everton	Everton	45	1208340	2025-04-12T14:00:00+00:00
19733	F. Downes	Missing Fixture	Yellow Cards	Southampton	Southampton	41	1208341	2025-04-12T14:00:00+00:00
263177	A. Gronbaek	Missing Fixture	Muscle Injury	Southampton	Southampton	41	1208341	2025-04-12T14:00:00+00:00
18918	C. Taylor	Questionable	Knock	Southampton	Southampton	41	1208341	2025-04-12T14:00:00+00:00
983	L. Bailey	Questionable	Knock	Aston Villa	Aston Villa	66	1208341	2025-04-12T14:00:00+00:00
157052	R. Calafiori	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208334	2025-04-12T16:30:00+00:00
22224	Gabriel	Missing Fixture	Hamstring Injury	Arsenal	Arsenal	42	1208334	2025-04-12T16:30:00+00:00
643	Gabriel Jesus	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208334	2025-04-12T16:30:00+00:00
978	K. Havertz	Missing Fixture	Hamstring Injury	Arsenal	Arsenal	42	1208334	2025-04-12T16:30:00+00:00
2597	T. Tomiyasu	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208334	2025-04-12T16:30:00+00:00
153066	F. Carvalho	Missing Fixture	Shoulder Injury	Brentford	Brentford	55	1208334	2025-04-12T16:30:00+00:00
19362	J. Dasilva	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208334	2025-04-12T16:30:00+00:00
44871	A. Hickey	Missing Fixture	Hamstring Injury	Brentford	Brentford	55	1208334	2025-04-12T16:30:00+00:00
196156	I. Thiago	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208334	2025-04-12T16:30:00+00:00
291476	D. D. Fofana	Missing Fixture	Knee Injury	Chelsea	Chelsea	49	1208336	2025-04-13T13:00:00+00:00
22094	W. Fofana	Missing Fixture	Hamstring Injury	Chelsea	Chelsea	49	1208336	2025-04-13T13:00:00+00:00
392270	M. Guiu	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208336	2025-04-13T13:00:00+00:00
329347	O. Kellyman	Missing Fixture	Hamstring Injury	Chelsea	Chelsea	49	1208336	2025-04-13T13:00:00+00:00
282125	R. Lavia	Missing Fixture	Thigh Injury	Chelsea	Chelsea	49	1208336	2025-04-13T13:00:00+00:00
63577	M. Mudryk	Missing Fixture	Suspended	Chelsea	Chelsea	49	1208336	2025-04-13T13:00:00+00:00
20089	W. Burns	Missing Fixture	Knee Injury	Ipswich	Ipswich	57	1208336	2025-04-13T13:00:00+00:00
616	A. Muric	Missing Fixture	Shoulder Injury	Ipswich	Ipswich	57	1208336	2025-04-13T13:00:00+00:00
19365	C. Ogbene	Missing Fixture	Calf Injury	Ipswich	Ipswich	57	1208336	2025-04-13T13:00:00+00:00
17579	S. Szmodics	Missing Fixture	Ankle Injury	Ipswich	Ipswich	57	1208336	2025-04-13T13:00:00+00:00
284428	O. Hutchinson	Questionable	Hamstring Injury	Ipswich	Ipswich	57	1208336	2025-04-13T13:00:00+00:00
283	T. Alexander-Arnold	Missing Fixture	Ankle Injury	Liverpool	Liverpool	40	1208337	2025-04-13T13:00:00+00:00
284	J. Gomez	Missing Fixture	Hamstring Injury	Liverpool	Liverpool	40	1208337	2025-04-13T13:00:00+00:00
18819	M. Antonio	Missing Fixture	Inactive	West Ham	West Ham	48	1208337	2025-04-13T13:00:00+00:00
18813	A. Cresswell	Missing Fixture	Muscle Injury	West Ham	West Ham	48	1208337	2025-04-13T13:00:00+00:00
37724	C. Summerville	Missing Fixture	Hamstring Injury	West Ham	West Ham	48	1208337	2025-04-13T13:00:00+00:00
380653	L. Chiwome	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208342	2025-04-13T13:00:00+00:00
385726	E. Gonzalez	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208342	2025-04-13T13:00:00+00:00
7722	S. Kalajdzic	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208342	2025-04-13T13:00:00+00:00
195717	Y. Mosquera	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208342	2025-04-13T13:00:00+00:00
449245	Pedro Lima	Missing Fixture	Ankle Injury	Wolves	Wolves	39	1208342	2025-04-13T13:00:00+00:00
25287	K. Danso	Missing Fixture	Thigh Injury	Tottenham	Tottenham	47	1208342	2025-04-13T13:00:00+00:00
162498	R. Dragusin	Missing Fixture	Knee Injury	Tottenham	Tottenham	47	1208342	2025-04-13T13:00:00+00:00
38734	S. Botman	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208339	2025-04-13T15:30:00+00:00
284492	L. Hall	Missing Fixture	Foot Injury	Newcastle	Newcastle	34	1208339	2025-04-13T15:30:00+00:00
18894	J. Lascelles	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208339	2025-04-13T15:30:00+00:00
1463	J. Willock	Missing Fixture	Contusion	Newcastle	Newcastle	34	1208339	2025-04-13T15:30:00+00:00
284400	T. Collyer	Missing Fixture	Knock	Manchester United	Man United	33	1208339	2025-04-13T15:30:00+00:00
157997	A. Diallo	Missing Fixture	Ankle Injury	Manchester United	Man United	33	1208339	2025-04-13T15:30:00+00:00
18772	J. Evans	Missing Fixture	Lower Back Injury	Manchester United	Man United	33	1208339	2025-04-13T15:30:00+00:00
2467	L. Martinez	Missing Fixture	Knee Injury	Manchester United	Man United	33	1208339	2025-04-13T15:30:00+00:00
526	A. Onana	Missing Fixture	Coach's decision	Manchester United	Man United	33	1208339	2025-04-13T15:30:00+00:00
532	M. de Ligt	Missing Fixture	Injury	Manchester United	Man United	33	1208339	2025-04-13T15:30:00+00:00
1125	R. Christie	Missing Fixture	Groin Injury	Bournemouth	Bournemouth	35	1208333	2025-04-14T19:00:00+00:00
47499	E. Unal	Missing Fixture	Knee Injury	Bournemouth	Bournemouth	35	1208333	2025-04-14T19:00:00+00:00
792	J. Kluivert	Questionable	Injury	Bournemouth	Bournemouth	35	1208333	2025-04-14T19:00:00+00:00
37161	L. Sinisterra	Questionable	Hamstring Injury	Bournemouth	Bournemouth	35	1208333	2025-04-14T19:00:00+00:00
727	R. Nelson	Missing Fixture	Hamstring Injury	Fulham	Fulham	36	1208333	2025-04-14T19:00:00+00:00
19221	H. Wilson	Questionable	Ankle Injury	Fulham	Fulham	36	1208333	2025-04-14T19:00:00+00:00
38734	S. Botman	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208311	2025-04-16T18:30:00+00:00
284492	L. Hall	Missing Fixture	Foot Injury	Newcastle	Newcastle	34	1208311	2025-04-16T18:30:00+00:00
18894	J. Lascelles	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208311	2025-04-16T18:30:00+00:00
3339	C. Doucoure	Missing Fixture	Knee Injury	Crystal Palace	Crystal Palace	52	1208311	2025-04-16T18:30:00+00:00
278898	C. Riad	Missing Fixture	Knee Injury	Crystal Palace	Crystal Palace	52	1208311	2025-04-16T18:30:00+00:00
153066	F. Carvalho	Missing Fixture	Shoulder Injury	Brentford	Brentford	55	1208344	2025-04-19T14:00:00+00:00
19362	J. Dasilva	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208344	2025-04-19T14:00:00+00:00
44871	A. Hickey	Missing Fixture	Hamstring Injury	Brentford	Brentford	55	1208344	2025-04-19T14:00:00+00:00
196156	I. Thiago	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208344	2025-04-19T14:00:00+00:00
7600	Igor	Missing Fixture	Thigh Injury	Brighton	Brighton	51	1208344	2025-04-19T14:00:00+00:00
1361	F. Kadioglu	Missing Fixture	Toe Injury	Brighton	Brighton	51	1208344	2025-04-19T14:00:00+00:00
138815	T. Lamptey	Missing Fixture	Ankle Injury	Brighton	Brighton	51	1208344	2025-04-19T14:00:00+00:00
296	J. Milner	Missing Fixture	Thigh Injury	Brighton	Brighton	51	1208344	2025-04-19T14:00:00+00:00
90590	G. Rutter	Missing Fixture	Ankle Injury	Brighton	Brighton	51	1208344	2025-04-19T14:00:00+00:00
537	J. Veltman	Missing Fixture	Ankle Injury	Brighton	Brighton	51	1208344	2025-04-19T14:00:00+00:00
19265	A. Webster	Missing Fixture	Thigh Injury	Brighton	Brighton	51	1208344	2025-04-19T14:00:00+00:00
3339	C. Doucoure	Missing Fixture	Knee Injury	Crystal Palace	Crystal Palace	52	1208345	2025-04-19T14:00:00+00:00
278898	C. Riad	Missing Fixture	Knee Injury	Crystal Palace	Crystal Palace	52	1208345	2025-04-19T14:00:00+00:00
1125	R. Christie	Missing Fixture	Groin Injury	Bournemouth	Bournemouth	35	1208345	2025-04-19T14:00:00+00:00
37161	L. Sinisterra	Missing Fixture	Hamstring Injury	Bournemouth	Bournemouth	35	1208345	2025-04-19T14:00:00+00:00
47499	E. Unal	Missing Fixture	Knee Injury	Bournemouth	Bournemouth	35	1208345	2025-04-19T14:00:00+00:00
18766	D. Calvert-Lewin	Missing Fixture	Muscle Injury	Everton	Everton	45	1208346	2025-04-19T14:00:00+00:00
15884	J. Lindstrom	Missing Fixture	Groin Injury	Everton	Everton	45	1208346	2025-04-19T14:00:00+00:00
24882	O. Mangala	Missing Fixture	Knee Injury	Everton	Everton	45	1208346	2025-04-19T14:00:00+00:00
18861	N. Ake	Missing Fixture	Ankle Injury	Manchester City	Man City	50	1208346	2025-04-19T14:00:00+00:00
617	Ederson	Missing Fixture	Groin Injury	Manchester City	Man City	50	1208346	2025-04-19T14:00:00+00:00
1100	E. Haaland	Missing Fixture	Ankle Injury	Manchester City	Man City	50	1208346	2025-04-19T14:00:00+00:00
44	Rodri	Missing Fixture	Knee Injury	Manchester City	Man City	50	1208346	2025-04-19T14:00:00+00:00
626	J. Stones	Missing Fixture	Thigh Injury	Manchester City	Man City	50	1208346	2025-04-19T14:00:00+00:00
18819	M. Antonio	Missing Fixture	Inactive	West Ham	West Ham	48	1208352	2025-04-19T14:00:00+00:00
37724	C. Summerville	Missing Fixture	Hamstring Injury	West Ham	West Ham	48	1208352	2025-04-19T14:00:00+00:00
263177	A. Gronbaek	Missing Fixture	Muscle Injury	Southampton	Southampton	41	1208352	2025-04-19T14:00:00+00:00
18918	C. Taylor	Questionable	Knock	Southampton	Southampton	41	1208352	2025-04-19T14:00:00+00:00
46815	P. Torres	Missing Fixture	Coach's decision	Aston Villa	Aston Villa	66	1208343	2025-04-19T16:30:00+00:00
38734	S. Botman	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208343	2025-04-19T16:30:00+00:00
284492	L. Hall	Missing Fixture	Foot Injury	Newcastle	Newcastle	34	1208343	2025-04-19T16:30:00+00:00
18894	J. Lascelles	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208343	2025-04-19T16:30:00+00:00
727	R. Nelson	Missing Fixture	Hamstring Injury	Fulham	Fulham	36	1208347	2025-04-20T13:00:00+00:00
291476	D. D. Fofana	Missing Fixture	Knee Injury	Chelsea	Chelsea	49	1208347	2025-04-20T13:00:00+00:00
22094	W. Fofana	Missing Fixture	Hamstring Injury	Chelsea	Chelsea	49	1208347	2025-04-20T13:00:00+00:00
392270	M. Guiu	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208347	2025-04-20T13:00:00+00:00
329347	O. Kellyman	Missing Fixture	Hamstring Injury	Chelsea	Chelsea	49	1208347	2025-04-20T13:00:00+00:00
63577	M. Mudryk	Missing Fixture	Suspended	Chelsea	Chelsea	49	1208347	2025-04-20T13:00:00+00:00
20089	W. Burns	Missing Fixture	Knee Injury	Ipswich	Ipswich	57	1208348	2025-04-20T13:00:00+00:00
284428	O. Hutchinson	Missing Fixture	Hamstring Injury	Ipswich	Ipswich	57	1208348	2025-04-20T13:00:00+00:00
616	A. Muric	Missing Fixture	Shoulder Injury	Ipswich	Ipswich	57	1208348	2025-04-20T13:00:00+00:00
19365	C. Ogbene	Missing Fixture	Calf Injury	Ipswich	Ipswich	57	1208348	2025-04-20T13:00:00+00:00
19130	K. Phillips	Missing Fixture	Injury	Ipswich	Ipswich	57	1208348	2025-04-20T13:00:00+00:00
138931	J. Philogene	Missing Fixture	Knee Injury	Ipswich	Ipswich	57	1208348	2025-04-20T13:00:00+00:00
17579	S. Szmodics	Missing Fixture	Ankle Injury	Ipswich	Ipswich	57	1208348	2025-04-20T13:00:00+00:00
157052	R. Calafiori	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208348	2025-04-20T13:00:00+00:00
22224	Gabriel	Missing Fixture	Hamstring Injury	Arsenal	Arsenal	42	1208348	2025-04-20T13:00:00+00:00
643	Gabriel Jesus	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208348	2025-04-20T13:00:00+00:00
978	K. Havertz	Missing Fixture	Hamstring Injury	Arsenal	Arsenal	42	1208348	2025-04-20T13:00:00+00:00
2289	Jorginho	Missing Fixture	Chest Injury	Arsenal	Arsenal	42	1208348	2025-04-20T13:00:00+00:00
2597	T. Tomiyasu	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208348	2025-04-20T13:00:00+00:00
284400	T. Collyer	Missing Fixture	Knock	Manchester United	Man United	33	1208350	2025-04-20T13:00:00+00:00
157997	A. Diallo	Missing Fixture	Ankle Injury	Manchester United	Man United	33	1208350	2025-04-20T13:00:00+00:00
402329	A. Heaven	Missing Fixture	Ankle Injury	Manchester United	Man United	33	1208350	2025-04-20T13:00:00+00:00
2467	L. Martinez	Missing Fixture	Knee Injury	Manchester United	Man United	33	1208350	2025-04-20T13:00:00+00:00
70100	J. Zirkzee	Missing Fixture	Hamstring Injury	Manchester United	Man United	33	1208350	2025-04-20T13:00:00+00:00
532	M. de Ligt	Missing Fixture	Injury	Manchester United	Man United	33	1208350	2025-04-20T13:00:00+00:00
380653	L. Chiwome	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208350	2025-04-20T13:00:00+00:00
385726	E. Gonzalez	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208350	2025-04-20T13:00:00+00:00
19143	S. Johnstone	Missing Fixture	Injury	Wolves	Wolves	39	1208350	2025-04-20T13:00:00+00:00
7722	S. Kalajdzic	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208350	2025-04-20T13:00:00+00:00
195717	Y. Mosquera	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208350	2025-04-20T13:00:00+00:00
20665	J. Bellegarde	Questionable	Knock	Wolves	Wolves	39	1208350	2025-04-20T13:00:00+00:00
24888	Hwang Hee-Chan	Questionable	Muscle Injury	Wolves	Wolves	39	1208350	2025-04-20T13:00:00+00:00
449245	Pedro Lima	Questionable	Ankle Injury	Wolves	Wolves	39	1208350	2025-04-20T13:00:00+00:00
303467	I. Fatawu	Missing Fixture	Knee Injury	Leicester	Leicester	46	1208349	2025-04-20T15:30:00+00:00
20079	H. Souttar	Missing Fixture	Ankle Injury	Leicester	Leicester	46	1208349	2025-04-20T15:30:00+00:00
182	H. Winks	Missing Fixture	Coach's decision	Leicester	Leicester	46	1208349	2025-04-20T15:30:00+00:00
284	J. Gomez	Missing Fixture	Hamstring Injury	Liverpool	Liverpool	40	1208349	2025-04-20T15:30:00+00:00
162498	R. Dragusin	Missing Fixture	Knee Injury	Tottenham	Tottenham	47	1208351	2025-04-21T19:00:00+00:00
186	Son Heung-Min	Questionable	Foot Injury	Tottenham	Tottenham	47	1208351	2025-04-21T19:00:00+00:00
2771	O. Aina	Questionable	Calf Injury	Nottingham Forest	Nott'm Forest	65	1208351	2025-04-21T19:00:00+00:00
18861	N. Ake	Missing Fixture	Ankle Injury	Manchester City	Man City	50	1208358	2025-04-22T19:00:00+00:00
617	Ederson	Missing Fixture	Groin Injury	Manchester City	Man City	50	1208358	2025-04-22T19:00:00+00:00
1100	E. Haaland	Missing Fixture	Ankle Injury	Manchester City	Man City	50	1208358	2025-04-22T19:00:00+00:00
44	Rodri	Missing Fixture	Knee Injury	Manchester City	Man City	50	1208358	2025-04-22T19:00:00+00:00
626	J. Stones	Missing Fixture	Thigh Injury	Manchester City	Man City	50	1208358	2025-04-22T19:00:00+00:00
157052	R. Calafiori	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208354	2025-04-23T19:00:00+00:00
22224	Gabriel	Missing Fixture	Hamstring Injury	Arsenal	Arsenal	42	1208354	2025-04-23T19:00:00+00:00
643	Gabriel Jesus	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208354	2025-04-23T19:00:00+00:00
978	K. Havertz	Missing Fixture	Hamstring Injury	Arsenal	Arsenal	42	1208354	2025-04-23T19:00:00+00:00
2289	Jorginho	Missing Fixture	Chest Injury	Arsenal	Arsenal	42	1208354	2025-04-23T19:00:00+00:00
2597	T. Tomiyasu	Missing Fixture	Knee Injury	Arsenal	Arsenal	42	1208354	2025-04-23T19:00:00+00:00
2933	B. Chilwell	Missing Fixture	Illness	Crystal Palace	Crystal Palace	52	1208354	2025-04-23T19:00:00+00:00
3339	C. Doucoure	Missing Fixture	Knee Injury	Crystal Palace	Crystal Palace	52	1208354	2025-04-23T19:00:00+00:00
278898	C. Riad	Missing Fixture	Knee Injury	Crystal Palace	Crystal Palace	52	1208354	2025-04-23T19:00:00+00:00
126949	C. Richards	Missing Fixture	Red Card	Crystal Palace	Crystal Palace	52	1208354	2025-04-23T19:00:00+00:00
291476	D. D. Fofana	Missing Fixture	Knee Injury	Chelsea	Chelsea	49	1208356	2025-04-26T11:30:00+00:00
22094	W. Fofana	Missing Fixture	Hamstring Injury	Chelsea	Chelsea	49	1208356	2025-04-26T11:30:00+00:00
392270	M. Guiu	Missing Fixture	Muscle Injury	Chelsea	Chelsea	49	1208356	2025-04-26T11:30:00+00:00
161907	M. Gusto	Missing Fixture	Thigh Injury	Chelsea	Chelsea	49	1208356	2025-04-26T11:30:00+00:00
329347	O. Kellyman	Missing Fixture	Hamstring Injury	Chelsea	Chelsea	49	1208356	2025-04-26T11:30:00+00:00
63577	M. Mudryk	Missing Fixture	Suspended	Chelsea	Chelsea	49	1208356	2025-04-26T11:30:00+00:00
138822	A. Broja	Missing Fixture	Loan agreement	Everton	Everton	45	1208356	2025-04-26T11:30:00+00:00
18766	D. Calvert-Lewin	Missing Fixture	Muscle Injury	Everton	Everton	45	1208356	2025-04-26T11:30:00+00:00
15884	J. Lindstrom	Missing Fixture	Groin Injury	Everton	Everton	45	1208356	2025-04-26T11:30:00+00:00
24882	O. Mangala	Missing Fixture	Knee Injury	Everton	Everton	45	1208356	2025-04-26T11:30:00+00:00
2936	J. Tarkowski	Missing Fixture	Thigh Injury	Everton	Everton	45	1208356	2025-04-26T11:30:00+00:00
7600	Igor	Missing Fixture	Thigh Injury	Brighton	Brighton	51	1208355	2025-04-26T14:00:00+00:00
10329	Joao Pedro	Missing Fixture	Red Card	Brighton	Brighton	51	1208355	2025-04-26T14:00:00+00:00
1361	F. Kadioglu	Missing Fixture	Toe Injury	Brighton	Brighton	51	1208355	2025-04-26T14:00:00+00:00
296	J. Milner	Missing Fixture	Thigh Injury	Brighton	Brighton	51	1208355	2025-04-26T14:00:00+00:00
90590	G. Rutter	Missing Fixture	Ankle Injury	Brighton	Brighton	51	1208355	2025-04-26T14:00:00+00:00
19265	A. Webster	Missing Fixture	Thigh Injury	Brighton	Brighton	51	1208355	2025-04-26T14:00:00+00:00
38695	J. P. van Hecke	Missing Fixture	Head Injury	Brighton	Brighton	51	1208355	2025-04-26T14:00:00+00:00
18819	M. Antonio	Missing Fixture	Inactive	West Ham	West Ham	48	1208355	2025-04-26T14:00:00+00:00
129643	E. Ferguson	Missing Fixture	Loan agreement	West Ham	West Ham	48	1208355	2025-04-26T14:00:00+00:00
37724	C. Summerville	Missing Fixture	Hamstring Injury	West Ham	West Ham	48	1208355	2025-04-26T14:00:00+00:00
2869	E. Alvarez	Questionable	Back Injury	West Ham	West Ham	48	1208355	2025-04-26T14:00:00+00:00
284492	L. Hall	Missing Fixture	Foot Injury	Newcastle	Newcastle	34	1208359	2025-04-26T14:00:00+00:00
18894	J. Lascelles	Missing Fixture	Knee Injury	Newcastle	Newcastle	34	1208359	2025-04-26T14:00:00+00:00
20089	W. Burns	Missing Fixture	Knee Injury	Ipswich	Ipswich	57	1208359	2025-04-26T14:00:00+00:00
19119	L. Davis	Missing Fixture	Red Card	Ipswich	Ipswich	57	1208359	2025-04-26T14:00:00+00:00
616	A. Muric	Missing Fixture	Shoulder Injury	Ipswich	Ipswich	57	1208359	2025-04-26T14:00:00+00:00
19365	C. Ogbene	Missing Fixture	Calf Injury	Ipswich	Ipswich	57	1208359	2025-04-26T14:00:00+00:00
19130	K. Phillips	Missing Fixture	Injury	Ipswich	Ipswich	57	1208359	2025-04-26T14:00:00+00:00
138931	J. Philogene	Missing Fixture	Knee Injury	Ipswich	Ipswich	57	1208359	2025-04-26T14:00:00+00:00
17579	S. Szmodics	Missing Fixture	Ankle Injury	Ipswich	Ipswich	57	1208359	2025-04-26T14:00:00+00:00
126791	N. Broadhead	Questionable	Thigh Injury	Ipswich	Ipswich	57	1208359	2025-04-26T14:00:00+00:00
19152	C. Townsend	Questionable	Thigh Injury	Ipswich	Ipswich	57	1208359	2025-04-26T14:00:00+00:00
263177	A. Gronbaek	Missing Fixture	Muscle Injury	Southampton	Southampton	41	1208361	2025-04-26T14:00:00+00:00
18918	C. Taylor	Questionable	Knock	Southampton	Southampton	41	1208361	2025-04-26T14:00:00+00:00
727	R. Nelson	Missing Fixture	Hamstring Injury	Fulham	Fulham	36	1208361	2025-04-26T14:00:00+00:00
195106	Rodrigo Muniz	Missing Fixture	Inactive	Fulham	Fulham	36	1208361	2025-04-26T14:00:00+00:00
380653	L. Chiwome	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208362	2025-04-26T14:00:00+00:00
385726	E. Gonzalez	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208362	2025-04-26T14:00:00+00:00
19143	S. Johnstone	Missing Fixture	Injury	Wolves	Wolves	39	1208362	2025-04-26T14:00:00+00:00
7722	S. Kalajdzic	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208362	2025-04-26T14:00:00+00:00
195717	Y. Mosquera	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208362	2025-04-26T14:00:00+00:00
449245	Pedro Lima	Questionable	Ankle Injury	Wolves	Wolves	39	1208362	2025-04-26T14:00:00+00:00
303467	I. Fatawu	Missing Fixture	Knee Injury	Leicester	Leicester	46	1208362	2025-04-26T14:00:00+00:00
879	S. Mavididi	Missing Fixture	Muscle Injury	Leicester	Leicester	46	1208362	2025-04-26T14:00:00+00:00
20079	H. Souttar	Missing Fixture	Ankle Injury	Leicester	Leicester	46	1208362	2025-04-26T14:00:00+00:00
182	H. Winks	Missing Fixture	Coach's decision	Leicester	Leicester	46	1208362	2025-04-26T14:00:00+00:00
1125	R. Christie	Missing Fixture	Groin Injury	Bournemouth	Bournemouth	35	1208353	2025-04-27T13:00:00+00:00
37161	L. Sinisterra	Missing Fixture	Hamstring Injury	Bournemouth	Bournemouth	35	1208353	2025-04-27T13:00:00+00:00
47499	E. Unal	Missing Fixture	Knee Injury	Bournemouth	Bournemouth	35	1208353	2025-04-27T13:00:00+00:00
284400	T. Collyer	Missing Fixture	Knock	Manchester United	Man United	33	1208353	2025-04-27T13:00:00+00:00
886	D. Dalot	Missing Fixture	Calf Injury	Manchester United	Man United	33	1208353	2025-04-27T13:00:00+00:00
157997	A. Diallo	Missing Fixture	Ankle Injury	Manchester United	Man United	33	1208353	2025-04-27T13:00:00+00:00
402329	A. Heaven	Missing Fixture	Ankle Injury	Manchester United	Man United	33	1208353	2025-04-27T13:00:00+00:00
2467	L. Martinez	Missing Fixture	Knee Injury	Manchester United	Man United	33	1208353	2025-04-27T13:00:00+00:00
70100	J. Zirkzee	Missing Fixture	Hamstring Injury	Manchester United	Man United	33	1208353	2025-04-27T13:00:00+00:00
532	M. de Ligt	Missing Fixture	Injury	Manchester United	Man United	33	1208353	2025-04-27T13:00:00+00:00
284	J. Gomez	Missing Fixture	Hamstring Injury	Liverpool	Liverpool	40	1208357	2025-04-27T15:30:00+00:00
162498	R. Dragusin	Missing Fixture	Knee Injury	Tottenham	Tottenham	47	1208357	2025-04-27T15:30:00+00:00
186	Son Heung-Min	Questionable	Foot Injury	Tottenham	Tottenham	47	1208357	2025-04-27T15:30:00+00:00
380492	E. da Silva Moreira	Questionable	Ankle Injury	Nottingham Forest	Nott'm Forest	65	1208360	2025-05-01T18:30:00+00:00
153066	F. Carvalho	Missing Fixture	Shoulder Injury	Brentford	Brentford	55	1208360	2025-05-01T18:30:00+00:00
19362	J. Dasilva	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208360	2025-05-01T18:30:00+00:00
44871	A. Hickey	Missing Fixture	Hamstring Injury	Brentford	Brentford	55	1208360	2025-05-01T18:30:00+00:00
25073	V. Janelt	Missing Fixture	Ankle Injury	Brentford	Brentford	55	1208360	2025-05-01T18:30:00+00:00
196156	I. Thiago	Missing Fixture	Knee Injury	Brentford	Brentford	55	1208360	2025-05-01T18:30:00+00:00
18861	N. Ake	Missing Fixture	Ankle Injury	Manchester City	Man City	50	1208371	2025-05-02T19:00:00+00:00
44	Rodri	Missing Fixture	Knee Injury	Manchester City	Man City	50	1208371	2025-05-02T19:00:00+00:00
626	J. Stones	Missing Fixture	Thigh Injury	Manchester City	Man City	50	1208371	2025-05-02T19:00:00+00:00
380653	L. Chiwome	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208371	2025-05-02T19:00:00+00:00
385726	E. Gonzalez	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208371	2025-05-02T19:00:00+00:00
7722	S. Kalajdzic	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208371	2025-05-02T19:00:00+00:00
195717	Y. Mosquera	Missing Fixture	Knee Injury	Wolves	Wolves	39	1208371	2025-05-02T19:00:00+00:00
19143	S. Johnstone	Questionable	Injury	Wolves	Wolves	39	1208371	2025-05-02T19:00:00+00:00
909	M. Rashford	Missing Fixture	Hamstring Injury	Aston Villa	Aston Villa	66	1208364	2025-05-03T11:30:00+00:00
727	R. Nelson	Missing Fixture	Hamstring Injury	Fulham	Fulham	36	1208364	2025-05-03T11:30:00+00:00
195106	Rodrigo Muniz	Missing Fixture	Achilles Tendon Injury	Fulham	Fulham	36	1208364	2025-05-03T11:30:00+00:00
15884	J. Lindstrom	Missing Fixture	Groin Injury	Everton	Everton	45	1208369	2025-05-03T14:00:00+00:00
24882	O. Mangala	Missing Fixture	Knee Injury	Everton	Everton	45	1208369	2025-05-03T14:00:00+00:00
2936	J. Tarkowski	Missing Fixture	Thigh Injury	Everton	Everton	45	1208369	2025-05-03T14:00:00+00:00
20089	W. Burns	Missing Fixture	Knee Injury	Ipswich	Ipswich	57	1208369	2025-05-03T14:00:00+00:00
19119	L. Davis	Missing Fixture	Red Card	Ipswich	Ipswich	57	1208369	2025-05-03T14:00:00+00:00
18823	B. Johnson	Missing Fixture	Red Card	Ipswich	Ipswich	57	1208369	2025-05-03T14:00:00+00:00
616	A. Muric	Missing Fixture	Shoulder Injury	Ipswich	Ipswich	57	1208369	2025-05-03T14:00:00+00:00
19365	C. Ogbene	Missing Fixture	Calf Injury	Ipswich	Ipswich	57	1208369	2025-05-03T14:00:00+00:00
138931	J. Philogene	Missing Fixture	Knee Injury	Ipswich	Ipswich	57	1208369	2025-05-03T14:00:00+00:00
17579	S. Szmodics	Missing Fixture	Ankle Injury	Ipswich	Ipswich	57	1208369	2025-05-03T14:00:00+00:00
19152	C. Townsend	Missing Fixture	Thigh Injury	Ipswich	Ipswich	57	1208369	2025-05-03T14:00:00+00:00
